configuration,execution_order,family,instance,interval_splits,lower_bound,method,n,relative_gap,repeat,root_upper_bound,seconds,seed,status,theta_lp_evaluations,upper_bound
primary,first,dense_frontier,dense_frontier_n720_m6_g26_s14,4,18111.936336224946,clique,720,0.0,1,18122.728441488915,0.6122862080810592,14,exact,12,18111.936336224946
primary,second,dense_frontier,dense_frontier_n720_m6_g26_s14,4,18111.936336224946,clique,720,0.0,2,18122.728441488915,0.6162412920966744,14,exact,12,18111.936336224946
primary,first,dense_frontier,dense_frontier_n720_m6_g26_s14,4,18111.936336224946,clique,720,0.0,3,18122.728441488915,0.6119759159628302,14,exact,12,18111.936336224946
primary,second,dense_frontier,dense_frontier_n720_m6_g26_s14,4,18111.936336224946,clique,720,0.0,4,18122.728441488915,0.6130131250247359,14,exact,12,18111.936336224946
primary,second,dense_frontier,dense_frontier_n720_m6_g26_s15,0,18112.492240243824,compressed,720,6.266665971514777e-14,0,18112.49224024496,0.09571316605433822,15,tolerance,3,18112.49224024496
primary,first,dense_frontier,dense_frontier_n720_m6_g26_s15,0,18112.492240243824,compressed,720,6.266665971514777e-14,1,18112.49224024496,0.09618445788510144,15,tolerance,3,18112.49224024496
primary,second,dense_frontier,dense_frontier_n720_m6_g26_s15,0,18112.492240243824,compressed,720,6.266665971514777e-14,2,18112.49224024496,0.09589983290061355,15,tolerance,3,18112.49224024496
primary,first,dense_frontier,dense_frontier_n720_m6_g26_s15,0,18112.492240243824,compressed,720,6.266665971514777e-14,3,18112.49224024496,0.09702908399049193,15,tolerance,3,18112.49224024496
primary,second,dense_frontier,dense_frontier_n720_m6_g26_s15,0,18112.492240243824,compressed,720,6.266665971514777e-14,4,18112.49224024496,0.0953224579570815,15,tolerance,3,18112.49224024496
primary,first,dense_frontier,dense_frontier_n720_m6_g26_s15,4,18112.492240243824,clique,720,0.0,0,18124.2966667945,0.6119184580165893,15,exact,12,18112.492240243824
primary,second,dense_frontier,dense_frontier_n720_m6_g26_s15,4,18112.492240243824,clique,720,0.0,1,18124.2966667945,0.6119694999651983,15,exact,12,18112.492240243824
primary,first,dense_frontier,dense_frontier_n720_m6_g26_s15,4,18112.492240243824,clique,720,0.0,2,18124.2966667945,0.6106413749512285,15,exact,12,18112.492240243824
primary,second,dense_frontier,dense_frontier_n720_m6_g26_s15,4,18112.492240243824,clique,720,0.0,3,18124.2966667945,0.6112910829251632,15,exact,12,18112.492240243824
primary,first,dense_frontier,dense_frontier_n720_m6_g26_s15,4,18112.492240243824,clique,720,0.0,4,18124.2966667945,0.6111626669298857,15,exact,12,18112.492240243824
primary,second,dense_frontier,dense_frontier_n1440_m6_g37_s11,0,36315.70585434533,compressed,1440,4.4879053490352935e-14,0,36315.70585434696,0.19304299994837493,11,tolerance,3,36315.70585434696
primary,first,dense_frontier,dense_frontier_n1440_m6_g37_s11,0,36315.70585434533,compressed,1440,4.4879053490352935e-14,1,36315.70585434696,0.19250699994154274,11,tolerance,3,36315.70585434696
primary,second,dense_frontier,dense_frontier_n1440_m6_g37_s11,0,36315.70585434533,compressed,1440,4.4879053490352935e-14,2,36315.70585434696,0.19390916696283966,11,tolerance,3,36315.70585434696
